Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer First Name,Customer Last Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Product Info,Unit Price,Quantity,Total Price,Discount,Total After Discount
US-2014-166310,21/09/2014,23/09/2014,First Class,JS-15940,Joni,Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,,10.68,2,21.36,0.6,8.544
US-2016-168410,21/02/2016,26/02/2016,Standard Class,BV-11245,Benjamin,Venier,Corporate,United States,Des Moines,Iowa,50315,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,,13.79,5,68.95,0,68.95
US-2016-168410,21/02/2016,26/02/2016,Standard Class,BV-11245,Benjamin,Venier,Corporate,United States,Des Moines,Iowa,50315,East,OFF-ST-10000036,Office Supplies,Storage,Recycled Data-Pak for Archival Bound Computer Printouts,12-1/2 x 12-1/2 x 16,98.79,3,296.37,0,296.37
US-2016-168410,21/02/2016,26/02/2016,Standard Class,BV-11245,Benjamin,Venier,Corporate,United States,Des Moines,Iowa,50315,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,,19.99,2,39.98,0,39.98
CA-2017-131254,19/11/2017,21/11/2017,First Class,NC-18415,Nathan,Cano,Consumer,United States,Jacksonville,North Carolina,28540,Central,FUR-CH-10003774,Furniture,Chairs,Global Wood Trimmed Manager's Task Chair,Khaki,90.98,3,272.94,0.3,191.058
CA-2017-131254,19/11/2017,21/11/2017,First Class,NC-18415,Nathan,Cano,Consumer,United States,Jacksonville,North Carolina,28540,Central,OFF-AR-10003876,Office Supplies,Art,Avery Hi-Liter GlideStik Fluorescent Highlighter,Yellow Ink,3.26,5,16.3,0.2,13.04
CA-2017-131254,19/11/2017,21/11/2017,First Class,NC-18415,Nathan,Cano,Consumer,United States,Jacksonville,North Carolina,28540,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,,1270.99,6,7625.94,0.8,1525.188
CA-2016-123414,21/08/2016,27/08/2016,Standard Class,SU-20665,Stephanie,Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,OFF-LA-10004559,Office Supplies,Labels,Avery 49,,2.88,4,11.52,0.2,9.216
CA-2016-123414,21/08/2016,27/08/2016,Standard Class,SU-20665,Stephanie,Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",,17.53,2,35.06,0.2,28.048
CA-2017-137876,30/04/2017,05/05/2017,Standard Class,DJ-13510,Don,Jones,Corporate,United States,Murfreesboro,Tennessee,37130,West,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",,32.48,2,64.96,0,64.96
CA-2017-137876,30/04/2017,05/05/2017,Standard Class,DJ-13510,Don,Jones,Corporate,United States,Murfreesboro,Tennessee,37130,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",,7.64,4,30.56,0,30.56
CA-2016-154060,02/05/2016,08/05/2016,Standard Class,DL-12865,Dan,Lawera,Consumer,United States,Cincinnati,Ohio,45231,South,FUR-CH-10002304,Furniture,Chairs,Global Stack Chair without Arms,Black,25.98,9,233.82,0.2,187.056
US-2017-162558,02/10/2017,05/10/2017,First Class,Dp-13240,Dean,percer,Home Office,United States,Murray,Utah,84107,South,FUR-FU-10002364,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories,Oak,7.38,2,14.76,0.2,11.808
US-2017-162558,02/10/2017,05/10/2017,First Class,Dp-13240,Dean,percer,Home Office,United States,Murray,Utah,84107,South,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,,12.07,1,12.07,0.2,9.656
US-2017-162558,02/10/2017,05/10/2017,First Class,Dp-13240,Dean,percer,Home Office,United States,Murray,Utah,84107,South,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,,6.48,4,25.92,0.2,20.736
US-2017-162558,02/10/2017,05/10/2017,First Class,Dp-13240,Dean,percer,Home Office,United States,Murray,Utah,84107,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,,30.4,3,91.2,0.7,27.36
US-2017-162558,02/10/2017,05/10/2017,First Class,Dp-13240,Dean,percer,Home Office,United States,Murray,Utah,84107,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,,550.98,7,3856.86,0.4,2314.116
US-2017-162558,02/10/2017,05/10/2017,First Class,Dp-13240,Dean,percer,Home Office,United States,Murray,Utah,84107,South,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',,28.53,4,114.12,0.7,34.236
US-2017-162558,02/10/2017,05/10/2017,First Class,Dp-13240,Dean,percer,Home Office,United States,Murray,Utah,84107,South,FUR-FU-10003691,Furniture,Furnishings,Eldon Image Series Desk Accessories,Ebony,12.35,2,24.7,0.2,19.76
CA-2017-134439,18/09/2017,23/09/2017,Second Class,TM-21010,Tamara,Manning,Consumer,United States,San Francisco,California,94122,Central,OFF-PA-10004082,Office Supplies,Paper,Adams Telephone Message Book w/Frequently-Called Numbers Space,400 Messages per Book,7.98,2,15.96,0,15.96
CA-2015-119508,04/12/2015,09/12/2015,Standard Class,TZ-21580,Tracy,Zic,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,,3.38,5,16.9,0,16.9
CA-2015-119508,04/12/2015,09/12/2015,Standard Class,TZ-21580,Tracy,Zic,Consumer,United States,Louisville,Colorado,80027,West,FUR-FU-10004270,Furniture,Furnishings,Eldon Image Series Desk Accessories,Burgundy,4.18,6,25.08,0,25.08
CA-2015-152681,17/01/2015,22/01/2015,Standard Class,SC-20260,Scott,Cohen,Corporate,United States,San Francisco,California,94122,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,,3.34,2,6.68,0,6.68
CA-2014-130813,06/01/2014,08/01/2014,Second Class,LS-17230,Lycoris,Saunders,Consumer,United States,Dover,Delaware,19901,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,,6.48,3,19.44,0,19.44
CA-2015-120320,05/03/2015,09/03/2015,Standard Class,MV-18190,Mike,Vittorini,Consumer,United States,New York City,New York,10009,Central,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,,19.95,2,39.9,0.2,31.92
CA-2016-111941,25/12/2016,28/12/2016,Second Class,BD-11620,Brian,DeCherney,Consumer,United States,San Francisco,California,94122,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,,20.98,2,41.96,0.2,33.568
CA-2016-123120,04/09/2016,08/09/2016,Standard Class,CV-12295,Christina,VanderZanden,Consumer,United States,Fresno,California,93727,East,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",,63.94,1,63.94,0,63.94
CA-2016-123120,04/09/2016,08/09/2016,Standard Class,CV-12295,Christina,VanderZanden,Consumer,United States,Fresno,California,93727,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,,15.15,5,75.75,0.2,60.6
CA-2016-123120,04/09/2016,08/09/2016,Standard Class,CV-12295,Christina,VanderZanden,Consumer,United States,Fresno,California,93727,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,,5.68,4,22.72,0,22.72
CA-2014-103331,26/08/2014,01/09/2014,Standard Class,KB-16315,Karl,Braun,Consumer,United States,Minneapolis,Minnesota,55407,East,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,,2.67,4,10.68,0,10.68
CA-2014-103331,26/08/2014,01/09/2014,Standard Class,KB-16315,Karl,Braun,Consumer,United States,Minneapolis,Minnesota,55407,East,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,,5.78,3,17.34,0,17.34
CA-2014-103331,26/08/2014,01/09/2014,Standard Class,KB-16315,Karl,Braun,Consumer,United States,Minneapolis,Minnesota,55407,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,,3.38,1,3.38,0,3.38
CA-2015-169278,21/05/2015,25/05/2015,Standard Class,ME-18010,Michelle,Ellison,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,,8.43,4,33.72,0.2,26.976
CA-2017-111577,16/10/2017,21/10/2017,Standard Class,AJ-10780,Anthony,Jacobs,Corporate,United States,Springfield,Virginia,22153,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,,54.96,7,384.72,0.2,307.776
CA-2015-146486,09/11/2015,14/11/2015,Second Class,DV-13465,Dianna,Vittorini,Consumer,United States,Denver,Colorado,80219,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,,48.91,5,244.55,0,244.55
CA-2015-146486,09/11/2015,14/11/2015,Second Class,DV-13465,Dianna,Vittorini,Consumer,United States,Denver,Colorado,80219,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,,2.04,6,12.24,0,12.24
CA-2015-146486,09/11/2015,14/11/2015,Second Class,DV-13465,Dianna,Vittorini,Consumer,United States,Denver,Colorado,80219,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,,6.99,2,13.98,0,13.98
CA-2015-146486,09/11/2015,14/11/2015,Second Class,DV-13465,Dianna,Vittorini,Consumer,United States,Denver,Colorado,80219,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),,179.99,5,899.95,0,899.95
US-2014-168501,21/11/2014,27/11/2014,Standard Class,JK-15325,Jason,Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,,2.04,1,2.04,0.2,1.632
US-2014-168501,21/11/2014,27/11/2014,Standard Class,JK-15325,Jason,Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,,66.99,5,334.95,0.2,267.96
CA-2015-112053,11/10/2015,13/10/2015,Second Class,SH-20395,Shahid,Hopkins,Consumer,United States,Arlington,Virginia,22204,East,TEC-AC-10002550,Technology,Accessories,Memorex 25GB 6X Branded Blu-Ray Recordable Disc,30/Pack,31.95,1,31.95,0,31.95
CA-2017-108539,21/03/2017,23/03/2017,Second Class,SC-20725,Steven,Cartwright,Consumer,United States,Wilmington,Delaware,19805,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,,181.46,4,725.84,0,725.84
CA-2017-108539,21/03/2017,23/03/2017,Second Class,SC-20725,Steven,Cartwright,Consumer,United States,Wilmington,Delaware,19805,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",,4.54,3,13.62,0.2,10.896
CA-2017-108539,21/03/2017,23/03/2017,Second Class,SC-20725,Steven,Cartwright,Consumer,United States,Wilmington,Delaware,19805,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,,5.34,2,10.68,0.2,8.544
CA-2015-149811,04/01/2015,10/01/2015,Standard Class,CS-12250,Chris,Selesnick,Corporate,United States,Bossier City,Louisiana,71111,Central,OFF-BI-10003676,Office Supplies,Binders,GBC Standard Recycled Report Covers,Clear Plastic Sheets,10.78,3,32.34,0,32.34
CA-2015-149811,04/01/2015,10/01/2015,Standard Class,CS-12250,Chris,Selesnick,Corporate,United States,Bossier City,Louisiana,71111,Central,OFF-PA-10004082,Office Supplies,Paper,Adams Telephone Message Book w/Frequently-Called Numbers Space,400 Messages per Book,7.98,5,39.9,0,39.9
US-2017-103814,09/12/2017,16/12/2017,Standard Class,LH-16900,Lena,Hernandez,Consumer,United States,Dover,Delaware,19901,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,,19.98,9,179.82,0.2,143.856
CA-2016-123932,06/09/2016,12/09/2016,Standard Class,YC-21895,Yoseph,Carroll,Corporate,United States,San Francisco,California,94110,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,,13.1,4,52.4,0.2,41.92
CA-2016-123932,06/09/2016,12/09/2016,Standard Class,YC-21895,Yoseph,Carroll,Corporate,United States,San Francisco,California,94110,Central,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,,205.99,2,411.98,0.2,329.584
US-2016-101616,03/09/2016,06/09/2016,First Class,CY-12745,Craig,Yedwab,Corporate,United States,Oakland,California,94601,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,,10.91,8,87.28,0,87.28
CA-2014-113768,13/05/2014,19/05/2014,Standard Class,AH-10030,Aaron,Hawkins,Corporate,United States,Philadelphia,Pennsylvania,19134,West,FUR-CH-10002439,Furniture,Chairs,Iceberg Nesting Folding Chair,19w x 6d x 43h,58.22,6,349.32,0.2,279.456
CA-2014-113768,13/05/2014,19/05/2014,Standard Class,AH-10030,Aaron,Hawkins,Corporate,United States,Philadelphia,Pennsylvania,19134,West,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,,4,2,8,0,8
CA-2016-138037,29/09/2016,03/10/2016,Standard Class,AR-10540,Andy,Reiter,Consumer,United States,New York City,New York,10024,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,,6.81,5,34.05,0.2,27.24
CA-2014-150490,05/08/2014,11/08/2014,Standard Class,SS-20590,Sonia,Sunley,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,,16.36,1,16.36,0,16.36
CA-2014-150490,05/08/2014,11/08/2014,Standard Class,SS-20590,Sonia,Sunley,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,,7.89,2,15.78,0,15.78
CA-2014-150490,05/08/2014,11/08/2014,Standard Class,SS-20590,Sonia,Sunley,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,,22.99,2,45.98,0,45.98
US-2017-126060,14/04/2017,18/04/2017,Standard Class,DW-13585,Dorothy,Wardle,Corporate,United States,Columbus,Ohio,43229,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,,30.98,8,247.84,0.2,198.272
CA-2017-100951,09/06/2017,10/06/2017,First Class,NC-18625,Noah,Childs,Corporate,United States,Aurora,Colorado,80013,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,,180.19,5,900.95,0.2,720.76
CA-2016-122017,29/12/2016,02/01/2017,Standard Class,CD-11920,Carlos,Daly,Consumer,United States,Lake Elsinore,California,92530,Central,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",,11.76,6,70.56,0,70.56
CA-2016-122017,29/12/2016,02/01/2017,Standard Class,CD-11920,Carlos,Daly,Consumer,United States,Lake Elsinore,California,92530,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,,40.98,2,81.96,0,81.96
CA-2014-123477,18/01/2014,21/01/2014,Second Class,DW-13195,David,Wiener,Corporate,United States,Houston,Texas,77095,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,,20.27,4,81.08,0.2,64.864
CA-2016-107790,20/11/2016,24/11/2016,Standard Class,EH-13990,Erica,Hackney,Consumer,United States,Roswell,Georgia,30076,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,,188.99,1,188.99,0.2,151.192
CA-2017-158071,10/06/2017,15/06/2017,Standard Class,BD-11320,Bill,Donatelli,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10002923,Technology,Phones,Logitech B530 USB Headset - headset - Full size,Binaural,36.99,3,110.97,0.2,88.776
CA-2017-158071,10/06/2017,15/06/2017,Standard Class,BD-11320,Bill,Donatelli,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,,2.89,4,11.56,0,11.56
CA-2017-158071,10/06/2017,15/06/2017,Standard Class,BD-11320,Bill,Donatelli,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,,15.58,1,15.58,0,15.58
CA-2017-147403,10/09/2017,13/09/2017,First Class,KH-16630,Ken,Heidel,Corporate,United States,San Antonio,Texas,78207,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,,35.44,3,106.32,0.2,85.056
US-2017-136721,08/04/2017,12/04/2017,Standard Class,NH-18610,Nicole,Hansen,Corporate,United States,Irving,Texas,75061,Central,FUR-FU-10004665,Furniture,Furnishings,3M Polarizing Task Lamp with Clamp Arm,Light Gray,136.98,2,273.96,0,273.96
US-2017-136721,08/04/2017,12/04/2017,Standard Class,NH-18610,Nicole,Hansen,Corporate,United States,Irving,Texas,75061,Central,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,,102.3,3,306.9,0,306.9
CA-2015-118738,24/10/2015,30/10/2015,Standard Class,AG-10495,Andrew,Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,,6.48,3,19.44,0.2,15.552
CA-2015-118738,24/10/2015,30/10/2015,Standard Class,AG-10495,Andrew,Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,,70.89,7,496.23,0.3,347.361
CA-2015-118738,24/10/2015,30/10/2015,Standard Class,AG-10495,Andrew,Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,,6.48,2,12.96,0.2,10.368
CA-2017-134152,27/05/2017,31/05/2017,Standard Class,RP-19855,Roy,Phan,Corporate,United States,Kenosha,Wisconsin,53142,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,,16.36,6,98.16,0,98.16
CA-2017-134152,27/05/2017,31/05/2017,Standard Class,RP-19855,Roy,Phan,Corporate,United States,Kenosha,Wisconsin,53142,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,,10.48,3,31.44,0,31.44
CA-2014-125542,05/12/2014,07/12/2014,First Class,NB-18655,Nona,Balk,Corporate,United States,Dallas,Texas,75217,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,,62.23,7,435.61,0.2,348.488
CA-2014-125542,05/12/2014,07/12/2014,First Class,NB-18655,Nona,Balk,Corporate,United States,Dallas,Texas,75217,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,,53.98,4,215.92,0.2,172.736
CA-2016-136021,14/08/2016,18/08/2016,Standard Class,JM-15580,Jill,Matthias,Consumer,United States,Monroe,North Carolina,28110,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,,5.18,3,15.54,0,15.54
CA-2016-136021,14/08/2016,18/08/2016,Standard Class,JM-15580,Jill,Matthias,Consumer,United States,Monroe,North Carolina,28110,West,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,,21.99,6,131.94,0.2,105.552
CA-2016-149195,05/09/2016,07/09/2016,Second Class,DM-13525,Don,Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,,6.48,5,32.4,0.2,25.92
CA-2016-149195,05/09/2016,07/09/2016,Second Class,DM-13525,Don,Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,,2.47,8,19.76,0.2,15.808
CA-2016-149195,05/09/2016,07/09/2016,Second Class,DM-13525,Don,Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,,6.48,2,12.96,0.2,10.368
CA-2017-161410,26/06/2017,03/07/2017,Standard Class,CC-12220,Chris,Cortes,Consumer,United States,La Porte,Indiana,46350,East,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,,199,3,597,0.4,358.2
CA-2017-161410,26/06/2017,03/07/2017,Standard Class,CC-12220,Chris,Cortes,Consumer,United States,La Porte,Indiana,46350,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,,64.99,14,909.86,0.4,545.916
CA-2017-152786,12/03/2017,17/03/2017,Standard Class,GA-14725,Guy,Armstrong,Consumer,United States,Lorain,Ohio,44052,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,,4.49,9,40.41,0,40.41
CA-2017-164707,18/02/2017,21/02/2017,Second Class,CV-12805,Cynthia,Voltz,Corporate,United States,New York City,New York,10035,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,,69.99,3,209.97,0.2,167.976
CA-2017-164707,18/02/2017,21/02/2017,Second Class,CV-12805,Cynthia,Voltz,Corporate,United States,New York City,New York,10035,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,,36.51,3,109.53,0,109.53
CA-2017-164707,18/02/2017,21/02/2017,Second Class,CV-12805,Cynthia,Voltz,Corporate,United States,New York City,New York,10035,West,OFF-LA-10004345,Office Supplies,Labels,Avery 493,,4.91,2,9.82,0,9.82
CA-2017-163874,10/11/2017,12/11/2017,Second Class,NC-18535,Nick,Crebassa,Corporate,United States,Dallas,Texas,75217,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,,10.98,3,32.94,0.2,26.352
US-2014-123183,19/11/2014,25/11/2014,Standard Class,GR-14560,Georgia,Rosenberg,Corporate,United States,San Francisco,California,94110,East,OFF-LA-10002787,Office Supplies,Labels,Avery 480,,3.75,6,22.5,0,22.5
US-2014-123183,19/11/2014,25/11/2014,Standard Class,GR-14560,Georgia,Rosenberg,Corporate,United States,San Francisco,California,94110,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,,4.98,2,9.96,0,9.96
US-2014-123183,19/11/2014,25/11/2014,Standard Class,GR-14560,Georgia,Rosenberg,Corporate,United States,San Francisco,California,94110,East,OFF-BI-10002429,Office Supplies,Binders,Premier Elliptical Ring Binder,Black,30.44,7,213.08,0,213.08
US-2014-123183,19/11/2014,25/11/2014,Standard Class,GR-14560,Georgia,Rosenberg,Corporate,United States,San Francisco,California,94110,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,,170.98,6,1025.88,0,1025.88
CA-2014-104829,18/11/2014,21/11/2014,Second Class,JG-15805,John,Grady,Corporate,United States,New York City,New York,10024,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",,3.14,7,21.98,0,21.98
US-2016-147340,24/09/2016,24/09/2016,Same Day,EB-13750,Edward,Becker,Corporate,United States,Seattle,Washington,98103,West,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,,12.64,5,63.2,0,63.2
CA-2016-145492,20/11/2016,27/11/2016,Standard Class,MC-17605,Matt,Connell,Corporate,United States,Detroit,Michigan,48234,West,OFF-AP-10003622,Office Supplies,Appliances,Bravo II Megaboss 12-Amp Hard Body Upright,"Replacement Belts, 2 Belts per Pack",3.25,12,39,0,39
CA-2016-163202,27/09/2016,02/10/2016,Standard Class,BM-11650,Brian,Moss,Corporate,United States,New York City,New York,10035,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,,3.23,3,9.69,0.7,2.907
CA-2016-117681,09/04/2016,14/04/2016,Standard Class,HF-14995,Herbert,Flentye,Consumer,United States,Indianapolis,Indiana,46203,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,,130.98,5,654.9,0.15,556.665
CA-2017-132262,21/09/2017,23/09/2017,First Class,ML-18265,Muhammed,Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,35.99,2,71.98,0,71.98
CA-2017-132262,21/09/2017,23/09/2017,First Class,ML-18265,Muhammed,Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,,39.99,2,79.98,0,79.98
CA-2017-123043,24/08/2017,29/08/2017,Standard Class,AH-10195,Alan,Haines,Corporate,United States,Tamarac,Florida,33319,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,,7.71,4,30.84,0.2,24.672
CA-2017-123043,24/08/2017,29/08/2017,Standard Class,AH-10195,Alan,Haines,Corporate,United States,Tamarac,Florida,33319,East,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,,4.68,1,4.68,0.2,3.744
US-2016-143280,22/02/2016,26/02/2016,Standard Class,TZ-21580,Tracy,Zic,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,,111.49,5,557.45,0.2,445.96
US-2016-143280,22/02/2016,26/02/2016,Standard Class,TZ-21580,Tracy,Zic,Consumer,United States,Louisville,Colorado,80027,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,,36.24,1,36.24,0,36.24
US-2016-143280,22/02/2016,26/02/2016,Standard Class,TZ-21580,Tracy,Zic,Consumer,United States,Louisville,Colorado,80027,West,OFF-FA-10000992,Office Supplies,Fasteners,Acco Clips to Go Binder Clips,24 Clips in Two Sizes,3.55,3,10.65,0,10.65
CA-2017-108854,08/12/2017,14/12/2017,Standard Class,DM-13345,Denise,Monton,Corporate,United States,Roswell,Georgia,30076,West,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,,21.98,4,87.92,0,87.92
CA-2017-108854,08/12/2017,14/12/2017,Standard Class,DM-13345,Denise,Monton,Corporate,United States,Roswell,Georgia,30076,West,OFF-BI-10002854,Office Supplies,Binders,Performers Binder/Pad Holder,Black,28.03,1,28.03,0.2,22.424
CA-2017-108854,08/12/2017,14/12/2017,Standard Class,DM-13345,Denise,Monton,Corporate,United States,Roswell,Georgia,30076,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,,37.7,3,113.1,0.2,90.48
CA-2017-108854,08/12/2017,14/12/2017,Standard Class,DM-13345,Denise,Monton,Corporate,United States,Roswell,Georgia,30076,West,OFF-ST-10001837,Office Supplies,Storage,SAFCO Mobile Desk Side File,Wire Frame,42.76,1,42.76,0,42.76
CA-2017-166856,18/09/2017,22/09/2017,Standard Class,TS-21505,Tony,Sayre,Consumer,United States,Columbia,Tennessee,38401,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,,1.8,7,12.6,0.2,10.08
CA-2017-166856,18/09/2017,22/09/2017,Standard Class,TS-21505,Tony,Sayre,Consumer,United States,Columbia,Tennessee,38401,West,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,,33.78,3,101.34,0,101.34
CA-2016-153157,11/09/2016,14/09/2016,First Class,TB-21625,Trudy,Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,,44.95,5,224.75,0,224.75
